planet_name,orbital_period,planet_radius,transit_depth,transit_duration,eq_temperature,insolation_flux,stellar_temp,stellar_radius,stellar_gravity,disposition,source
TOI 3259.01,3.4470312,11.2549,15240.0,2.677,1207.0,352.463,5629.0,0.9,4.53,1.0,TESS
TOI 326.01,0.247325,10.7717369,2174.148068,0.913937,,,6316.0,1.74395,3.75,,TESS
TOI 3260.01,11.4520097,9.64471,1500.0,3.017,1156.0,296.562,6193.0,1.52,4.15,1.0,TESS
TOI 3261.01,0.8831279,4.3749094,2068.0674877,1.651686,1609.5701933,1586.2100083,5151.4,0.86,4.51,2.0,TESS
TOI 3262.01,12.8770845,10.8337698,7385.1208646,1.9419484,830.8781535,112.6342216,5953.0,1.10769,4.39,1.0,TESS
TOI 3263.01,5.6155837,7.87868,2690.0,4.495,1394.0,627.845,5998.0,1.51,4.13,1.0,TESS
TOI 3264.01,3.3133491,14.7466,8900.0,3.881,1790.0,1705.48,6690.0,1.56,4.21,1.0,TESS
TOI 3265.01,3.3792968,,6680.0,1.196,955.0,138.369,6125.1,,,1.0,TESS
TOI 3266.01,3.7462806,17.5312,6670.0,2.078,,819.165,5737.0,1.12,,1.0,TESS
TOI 3267.01,2.7674682,11.0509,5740.0,2.997,1539.0,932.409,5890.0,1.41,4.17,1.0,TESS
TOI 3268.01,1.8641295,6.95296,4130.0,1.42,1162.0,302.749,5293.0,1.02,4.38,1.0,TESS
TOI 3269.01,4.132031,3.73783,4220.0,1.354,823.0,76.3127,5657.6,0.53,,1.0,TESS
TOI 327.01,10.0550764,20.5931944,13107.7141418,3.3888241,986.030109,223.3992486,5960.0,1.31971,4.23,1.0,TESS
TOI 3270.01,6.4751256,,23500.0,2.217,688.0,37.2725,4899.8,,,1.0,TESS
TOI 3271.01,4.1394473,12.776,4070.0,2.94,,454.749,6014.9,1.96,,1.0,TESS
TOI 3272.01,3.146714,12.1786,7360.0,2.106,1067.0,215.374,5197.0,1.37,4.11,1.0,TESS
TOI 3273.01,4.2955192,13.6703,20630.0,2.874,1162.0,302.917,5875.0,0.95,4.51,1.0,TESS
TOI 3274.01,2.9075077,12.0308,10020.0,2.92,1421.0,677.605,5709.0,1.18,4.3,1.0,TESS
TOI 3275.01,20.5020769,11.7145,17680.0,7.382,795.0,66.4002,4511.0,0.78,4.51,1.0,TESS
TOI 3276.01,7.0327412,11.4154,17290.0,3.044,802.0,68.7158,5021.0,0.83,4.52,1.0,TESS
TOI 3277.01,1.5265889,12.3611,23630.0,1.688,1239.0,391.362,4887.0,0.77,4.57,1.0,TESS
TOI 3278.01,3.2464257,12.7086,8430.0,2.082,1156.0,297.123,5729.0,1.35,4.19,1.0,TESS
TOI 3279.01,0.4191451,6.1769613,1898.2608647,0.9767422,2800.0152156,14526.5528051,5430.0,1.39542,4.4,1.0,TESS
TOI 328.01,4.4781603,9.2972393,4339.8345448,1.5774426,1247.1537636,571.7432004,6074.0,1.20333,4.33,1.0,TESS
TOI 3280.01,3.8348994,10.5061,4600.0,3.138,1354.0,559.599,5849.3,1.56,4.08,1.0,TESS
TOI 3281.01,9.3108074,10.1812,2860.0,5.27,1193.0,336.791,6243.0,1.89,3.97,1.0,TESS
TOI 3282.01,2.9478339,18.9265,5030.0,2.205,2025.0,2791.77,6296.0,1.35,4.27,,TESS
TOI 3283.01,3.502221,14.1347,13290.0,2.911,1339.0,533.699,5983.0,1.21,4.31,1.0,TESS
TOI 3284.01,0.8102219,7.01523,820.0,0.737,1685.0,1338.85,6329.0,2.03,3.92,1.0,TESS
TOI 3285.01,2.7022764,15.3559,11200.0,2.856,1536.0,925.842,5969.0,1.43,4.17,1.0,TESS
TOI 3286.01,2.0325685,11.846,18260.0,1.312,1014.0,175.933,4950.0,0.85,4.49,1.0,TESS
TOI 3287.01,2.7176413,17.2275,12100.0,3.285,1775.0,1649.78,6567.0,1.52,4.21,1.0,TESS
TOI 3288.01,1.4338615,12.3818,31360.0,1.61,989.0,158.892,3913.0,0.67,4.59,1.0,TESS
TOI 3289.01,1.4259934,12.6369,4670.0,1.434,1530.0,910.147,5955.0,1.75,3.99,1.0,TESS
TOI 329.01,5.7042858,5.0247868,940.986289,4.061264,1249.9428806,576.8749367,5560.5,1.61148,4.01,2.0,TESS
TOI 3290.01,3.910946,10.6878,5210.0,3.28,1315.0,497.733,5642.0,1.54,4.07,0.0,TESS
TOI 3291.01,9.0653768,9.03928,8550.0,2.062,,27.2384,5302.0,0.95,,1.0,TESS
TOI 3292.01,4.2545208,13.8532978,9168.7791674,4.3764889,1320.6930092,718.999383,5674.0,1.43536,4.13,1.0,TESS
TOI 3293.01,2.589659,14.9823,7430.0,3.385,1905.0,2190.57,6650.0,1.75,4.1,1.0,TESS
TOI 3294.01,2.5658729,14.4803,10050.0,2.425,1206.0,351.223,5003.0,1.39,,1.0,TESS
TOI 3295.01,3.4379994,13.3167,8370.0,3.855,1637.0,1192.84,6193.0,1.44,4.2,1.0,TESS
TOI 3296.01,5.9493696,11.8844,10370.0,3.678,1091.0,235.266,5590.0,1.15,4.31,1.0,TESS
TOI 3297.01,3.9349141,14.3155,7660.0,4.189,1586.0,1051.8,6200.0,1.61,4.1,1.0,TESS
TOI 3298.01,3.0537856,17.9453,12440.0,1.731,1369.0,583.27,6103.0,1.46,4.17,1.0,TESS
TOI 3299.01,2.9264345,6.98436,7890.0,3.182,1353.0,557.455,5121.0,0.8,4.57,1.0,TESS
TOI 330.01,4.2794669,9.0099926,17011.2798568,2.4641339,750.296567,74.8950024,4314.0,0.703041,4.57,1.0,TESS
TOI 3300.01,6.6926834,9.62132,3180.0,5.96,1421.0,678.724,5918.0,1.75,3.98,1.0,TESS
TOI 3301.01,5.451593,11.1974,3490.0,3.628,1231.0,359.92,5773.0,1.87,3.91,1.0,TESS
TOI 3302.01,1.5570251,10.9349,4220.0,1.431,1644.0,1213.68,5590.0,1.5,4.08,1.0,TESS
TOI 3303.01,8.6187455,15.6647,3430.0,1.692,1011.0,173.998,7400.0,2.37,3.92,1.0,TESS
TOI 3304.01,3.4930546,13.1021,7980.0,2.985,1400.0,639.317,5986.0,1.42,4.17,1.0,TESS
TOI 3305.01,2.025289,12.3405,18480.0,2.257,1349.0,550.936,5297.4,0.86,4.52,1.0,TESS
TOI 3306.01,3.8780401,8.5758,5030.0,2.757,1380.0,602.229,5617.0,1.15,4.31,0.0,TESS
TOI 3307.01,3.8784358,11.8812,9620.0,2.677,1169.0,310.093,5636.0,1.14,4.32,1.0,TESS
TOI 3308.01,0.7614693,,5980.0,1.059,1746.0,1543.61,5813.0,,,,TESS
TOI 3309.01,7.4832824,12.264,12910.0,3.802,939.0,129.267,5306.0,1.06,4.35,1.0,TESS
TOI 331.01,2.4843369,8.59746,4450.0,1.154,991.0,160.141,5608.0,1.76,3.94,0.0,TESS
TOI 3310.01,1.3828196,15.7062,10030.0,1.336,1567.0,1001.35,6362.0,1.45,4.22,1.0,TESS
TOI 3311.01,4.8435717,15.3767,6120.0,2.561,1429.0,693.687,5552.0,1.01,4.42,0.0,TESS
TOI 3312.01,5.3890264,,29490.0,3.794,867.0,93.9124,3930.3,,,1.0,TESS
TOI 3313.01,2.128423,,11080.0,2.872,1419.0,674.806,3689.6,,,0.0,TESS
TOI 3314.01,1.3677581,11.144,5840.0,1.363,1376.0,596.492,5355.0,1.37,,1.0,TESS
TOI 3315.01,5.2330803,12.7241,6900.0,4.617,1567.0,1001.08,6375.0,1.49,4.2,1.0,TESS
TOI 3316.01,4.0668012,10.2315,10210.0,2.373,1129.0,270.456,5789.0,0.98,4.47,1.0,TESS
TOI 3317.01,2.9519989,15.6964,8270.0,3.518,1660.0,1262.03,6136.0,1.73,4.03,1.0,TESS
TOI 3318.01,12.8777188,,21210.0,4.209,808.0,70.9259,5281.8,,,1.0,TESS
TOI 3319.01,0.5438807,6.46581,3390.0,0.78,1655.0,1246.75,5259.0,0.98,4.41,0.0,TESS
TOI 332.01,0.77685,3.28324,830.0,1.43,2240.0,4180.32,5190.0,0.96,4.42,2.0,TESS
TOI 3320.01,2.625748,12.4597,4650.0,3.529,1950.0,2401.54,6693.0,1.89,4.04,1.0,TESS
TOI 3321.01,3.6525305,14.7302,9770.0,4.153,1553.0,967.919,5930.0,1.47,4.14,2.0,TESS
TOI 3322.01,1.0571733,12.0066,2140.0,1.235,1901.0,2168.84,6307.0,2.53,3.72,1.0,TESS
TOI 3323.01,3.0223957,11.507,14800.0,3.272,1477.0,791.733,4653.0,0.75,4.56,0.0,TESS
TOI 3324.01,2.8090597,12.0828,6430.0,3.24,1568.0,1004.86,5852.0,1.52,4.1,1.0,TESS
TOI 3325.01,4.2732096,,5870.0,3.047,1145.0,286.212,5332.0,,,1.0,TESS
TOI 3326.01,1.0664194,14.3422,14350.0,2.106,2016.0,2742.65,5897.0,1.18,4.33,1.0,TESS
TOI 3327.01,4.1794516,13.3164,4480.0,3.921,1488.0,815.017,6151.0,1.96,3.92,1.0,TESS
TOI 3328.01,10.1923252,5.40312,1730.0,6.168,1209.0,355.136,5767.0,1.28,4.23,1.0,TESS
TOI 3329.01,5.0648278,13.6307,9920.0,4.321,1452.0,738.156,6411.0,1.34,4.29,1.0,TESS
TOI 333.01,3.7852328,4.7864833,1338.8791278,3.5398298,1288.0445455,650.4958544,6150.0,1.1289999,4.4,1.0,TESS
TOI 3330.01,1.0815202,17.3782,9050.0,1.317,1712.0,1428.47,6260.0,1.78,4.02,1.0,TESS
TOI 3331.01,2.0180196,12.168,15190.0,1.967,1330.0,520.136,5544.0,0.96,4.47,2.0,TESS
TOI 3332.01,3.1785277,,20330.0,5.974,1476.0,788.118,3540.7,,,0.0,TESS
TOI 3333.01,3.9823479,,32030.0,4.463,1044.0,197.455,3986.0,,,1.0,TESS
TOI 3334.01,1.9242952,16.9815,12690.0,3.075,1965.0,2478.4,6324.3,1.48,4.19,1.0,TESS
TOI 3335.01,2.265394,12.6882,4540.0,3.478,1757.0,1585.08,5568.0,1.86,3.89,1.0,TESS
TOI 3336.01,10.1822686,,12570.0,2.424,,,,,,1.0,TESS
TOI 3337.01,1.2436504,11.1385,7630.0,1.215,1494.0,828.458,6070.0,1.18,4.35,1.0,TESS
TOI 3338.01,1.4893582,12.5424,8600.0,1.286,1850.0,1946.1,6208.0,1.11,4.42,1.0,TESS
TOI 3339.01,3.7465541,,12890.0,2.623,1492.0,824.101,5766.6,,,1.0,TESS
TOI 334.01,17.9160113,18.2667,9906.0,1.889,639.0,27.7718,6090.2,1.57,4.11,,TESS
TOI 3340.01,11.968028,32.6917,9480.0,3.925,,495.179,6701.0,1.57,,,TESS
TOI 3341.01,8.6369598,13.0862,13620.0,4.91,1275.0,439.615,6040.0,1.04,4.45,1.0,TESS
TOI 3342.01,5.9709305,12.3371,11800.0,3.145,1021.0,180.951,5748.0,1.09,4.38,1.0,TESS
TOI 3343.01,2.3651663,19.4747,15360.0,2.462,1504.0,851.541,5805.0,1.51,4.1,0.0,TESS
TOI 3344.01,3.2229781,14.58,9310.0,3.793,1875.0,2054.13,5488.0,1.29,4.2,1.0,TESS
TOI 3345.01,2.1917701,20.1864,11650.0,3.145,2126.0,3396.72,7222.0,1.84,4.12,1.0,TESS
TOI 3346.01,4.8692603,6.32448,5510.0,2.538,1067.0,215.764,4323.0,0.7,4.58,1.0,TESS
TOI 3347.01,3.0591641,7.01214,2110.0,4.25,1928.0,2296.74,4999.4,1.59,,0.0,TESS
TOI 3348.01,2.6156239,4.05281,2340.0,2.101,1614.0,1128.14,7002.0,0.83,,1.0,TESS
TOI 3349.01,2.0272642,13.445,4320.0,0.977,1236.0,388.165,6505.5,1.81,,,TESS
TOI 335.01,1.26092,8.46782,4825.94,2.718,2344.0,5014.81,5875.0,1.11,4.36,0.0,TESS
TOI 3350.01,2.2358979,3.28794,610.0,1.588,1505.0,851.912,4793.8,0.9,4.42,1.0,TESS
TOI 3351.01,4.311529,15.9679,9820.0,2.699,1217.0,364.211,6777.0,1.57,4.29,1.0,TESS
TOI 3352.01,13.8198702,3.09224,328.0,5.041,896.0,107.236,5598.0,1.96,3.85,1.0,TESS
TOI 3353.01,4.6658007,2.17821,565.0,2.609,1068.0,216.429,6365.0,1.02,4.54516,2.0,TESS
TOI 3353.02,8.8176457,2.36114,645.0,3.076,847.0,85.6924,6365.0,1.02,4.54516,1.0,TESS
TOI 3354.01,46.3810093,5.7534556,1108.3541952,6.1350191,695.647218,55.3448497,6307.9,1.69625,4.07,1.0,TESS
TOI 3355.01,15.6600896,2.14305,400.0,4.785,904.0,110.915,6257.0,1.13,4.42,1.0,TESS
TOI 3356.01,2.9122454,5.08343,1210.0,3.269,1509.0,862.596,5466.0,1.46,3.94,1.0,TESS
TOI 3357.01,2.6535777,6.685956,1446.2753601,2.1014914,2138.3618868,4941.3523429,8037.0,1.70185,4.26402,0.0,TESS
TOI 3358.01,8.8088443,10.7596,3550.0,4.411,1985.0,2579.38,8072.0,1.58,4.37,0.0,TESS
TOI 3359.01,15.8118347,2.24252,601.0,4.449,807.0,70.4363,5746.7,1.01,4.43,1.0,TESS
TOI 336.01,17.7082945,11.7171,2341.0,3.449,881.0,100.109,7859.0,2.8,4.12,0.0,TESS
TOI 3360.01,16.7375044,16.0108,2570.0,1.319,521.0,12.3014,6549.0,2.97,3.62,,TESS
TOI 3361.01,10.5634342,12.1545,11150.0,1.011,367.0,3.01202,4688.0,0.99,4.33,,TESS
TOI 3362.01,18.0953159,12.0619,3176.0,2.627,688.0,37.2117,6509.8,1.8,3.99,2.0,TESS
TOI 3363.01,9.7433732,,1566.0,3.747,,,8582.0,,4.09,1.0,TESS
TOI 3364.01,5.8769438,12.3925008,7168.7849256,4.5933803,1212.8090781,511.3176191,5805.0,1.4484,4.13,2.0,TESS
TOI 3365.01,5.3928876,12.0135136,7447.1137923,3.8463963,1212.9987503,511.6375558,5970.0,1.3179801,4.24,1.0,TESS
TOI 3366.01,8.4562659,17.3093,8430.0,4.338,,833.599,6144.0,1.3,,1.0,TESS
TOI 3367.01,3.7493233,,1170.0,2.274,,,,,,1.0,TESS
TOI 3368.01,7.2611991,15.4357,3980.0,3.389,1628.0,1167.97,6702.0,1.82,4.07,1.0,TESS
TOI 3369.01,3.5463582,,6020.0,4.168,1535.0,922.838,5453.0,,,0.0,TESS
TOI 337.01,6.87168,28.967,39248.4,3.16,1230.0,380.128,5446.0,1.33,4.43,0.0,TESS
TOI 3370.01,2.3506831,6.39563,1940.0,2.743,1832.0,1871.52,6589.0,1.47,4.24,1.0,TESS
TOI 3371.01,3.5071842,11.2416379,3155.9223023,3.3833003,1716.6692962,2055.0809424,7462.0,1.85807,,1.0,TESS
TOI 3372.01,11.0701242,,11750.0,4.097,,,,,,0.0,TESS
TOI 3373.01,6.534605,12.2512,6530.0,2.957,1001.0,167.262,5826.0,1.41,4.16,1.0,TESS
TOI 3374.01,2.6543295,23.745,18470.0,3.275,2022.0,2779.92,7517.0,1.71,4.21,1.0,TESS
TOI 3375.01,1.2368321,7.3968,1930.0,2.144,2135.0,3451.44,6117.0,1.59,4.1,0.0,TESS
TOI 3376.01,4.7260751,14.7931,6910.0,4.275,2218.0,4023.58,7311.0,1.55,4.27,1.0,TESS
TOI 3377.01,0.5241284,16.7968,2400.0,1.017,3137.0,16094.6,5860.0,1.95,3.88,0.0,TESS
TOI 3378.01,2.6101478,15.9448335,2843.8872049,4.3645203,2540.3396841,9842.1090407,5320.0,2.6926401,4.21,1.0,TESS
TOI 3379.01,1.6117444,6.63491,3120.0,1.524,1502.0,847.062,6056.0,1.14,4.38,0.0,TESS
TOI 338.01,5.36777,14.2607,6650.0,4.271,1456.0,747.132,6561.0,1.72,4.1,1.0,TESS
TOI 3380.01,2.0086823,7.75485,1150.0,1.903,,3645.6,8516.0,2.19,,,TESS
TOI 3381.01,3.3630421,20.7277,20990.0,2.776,1323.0,509.118,5982.0,1.42,4.17,0.0,TESS
TOI 3382.01,4.4575332,12.6057,2900.0,5.319,1742.0,1531.89,6289.3,2.16,4.25,1.0,TESS
TOI 3383.01,9.7325799,14.8778005,11099.2665877,1.6549887,1051.8831808,289.3283868,6300.4,1.3728499,4.26,1.0,TESS
TOI 3384.01,1.8592079,16.4056,3150.0,2.212,2004.0,2679.45,7257.0,2.82,3.75,1.0,TESS
TOI 3385.01,2.2623261,4.86815,2940.0,3.048,1819.0,1819.52,5786.0,0.89,4.56,0.0,TESS
TOI 3386.01,0.8855539,5.05228,1900.0,1.034,1811.0,1788.08,6446.0,1.13,4.45,1.0,TESS
TOI 3387.01,2.7678404,,9160.0,2.225,1340.0,535.934,5908.7,,,1.0,TESS
TOI 3388.01,0.845657,8.90314,390.0,1.824,1929.0,2301.5,4969.9,4.52,,0.0,TESS
TOI 3389.01,1.680148,9.76407,1420.0,1.217,1364.0,575.779,5750.5,2.35,3.81,0.0,TESS
TOI 339.01,6.73069,22.1494,14721.7,3.503,1288.0,457.721,6048.2,1.66,4.28,0.0,TESS
TOI 3390.01,5.4033373,18.9875,14900.0,1.421,632.0,26.5343,4977.7,1.49,,,TESS
TOI 3391.01,4.7131119,19.7629326,10492.6573132,5.5285456,1643.1463045,1722.7646011,6785.0,1.88091,4.05,1.0,TESS
TOI 3392.01,1.1104301,,4870.0,1.604,,,,,,0.0,TESS
TOI 3393.01,5.2059716,11.1254,9210.0,2.803,1139.0,280.373,6210.0,1.13,4.41,1.0,TESS
TOI 3394.01,7.8373997,7.62042,2880.0,3.273,1113.0,254.905,6715.0,1.43,4.28,1.0,TESS
TOI 3395.01,3.2730247,,4030.0,1.551,1069.0,217.442,5769.7,,,1.0,TESS
TOI 3396.01,6.4700007,22.0947602,14835.6486181,5.6018512,1438.8191925,1012.8517686,6819.0,1.7676899,4.11,1.0,TESS
TOI 3397.01,3.6250244,6.80665,11380.0,2.209,751.0,53.0463,3811.0,0.63,4.63,1.0,TESS
TOI 3398.01,6.2088405,3.5693526,2992.8361072,2.7236562,682.9571759,51.4155981,4655.8,0.661528,4.67,1.0,TESS
TOI 3399.01,2.642447,,4700.0,4.373,2889.0,11564.4,8779.8,,,0.0,TESS
TOI 340.01,14.8499717,,53558.5635109,5.9888165,741.5382329,71.4587134,5829.0,,,1.0,TESS
TOI 3400.01,3.8036198,22.1057,17890.0,4.141,1631.0,1174.87,6464.0,1.61,4.14,1.0,TESS
TOI 3401.01,3.6689529,13.2074,14780.0,2.866,1227.0,377.121,5642.0,1.06,4.38,1.0,TESS
TOI 3402.01,3.4714171,,3580.0,3.006,,,,,,0.0,TESS
TOI 3403.01,11.2205176,17.0919218,10721.0265817,3.7193393,1031.9556709,268.0187451,6764.0,1.60322,4.19,1.0,TESS
TOI 3404.01,2.5087868,12.9918,15750.0,2.529,1535.0,922.499,6255.0,1.01,4.52,1.0,TESS
TOI 3405.01,6.1458884,18.4029,12900.0,2.808,1206.0,351.407,7231.0,1.6,4.24,1.0,TESS
TOI 3406.01,2.623354,16.3338,8790.0,2.845,1711.0,1425.08,6437.0,1.69,4.1,1.0,TESS
TOI 3407.01,1.3847905,11.9783,4150.0,2.657,2006.0,2691.16,5596.0,1.82,,1.0,TESS
TOI 3408.01,15.8346011,16.7304,18000.0,4.676,915.0,116.829,5713.1,1.09,4.37,0.0,TESS
TOI 3409.01,7.7605254,4.92551,2060.0,3.639,1070.0,218.205,6070.0,1.09,4.42,1.0,TESS
TOI 341.01,1.81383,11.581,13170.0,1.113,923.0,120.54,4775.0,0.94,4.38,1.0,TESS
TOI 3410.01,3.9791023,,4000.0,4.47,,,,,,1.0,TESS
TOI 3411.01,7.0628019,,13490.0,4.385,,,,,,1.0,TESS
TOI 3412.01,3.1405783,11.93,8570.0,1.574,1061.0,210.456,5636.0,1.26,4.24,1.0,TESS
TOI 3413.01,4.7114264,15.6522,5410.0,1.502,1588.0,1055.88,8238.0,1.47,4.41,1.0,TESS
TOI 3414.01,9.7355768,9.29033,2590.0,5.954,1250.0,405.451,5033.0,1.81,,1.0,TESS
TOI 3415.01,3.5714448,18.4074,4090.0,2.356,1514.0,873.532,5942.0,2.56,3.66,1.0,TESS
TOI 3416.01,2.3626917,14.4588,7280.0,2.938,2318.0,4798.12,8360.0,1.62,4.33,1.0,TESS
TOI 3417.01,2.7194615,12.4906,18840.0,2.481,1263.0,422.699,5454.0,0.89,4.52,1.0,TESS
TOI 3418.01,7.3039869,,7722.2055378,5.3650109,939.4105386,184.0529207,5308.5,,,1.0,TESS
TOI 3419.01,7.9969538,,19120.0,5.4,1055.0,205.724,5305.8,,,1.0,TESS
TOI 342.01,10.45776,,8773.24,3.148,792.0,65.5508,5800.0,,4.38,0.0,TESS
TOI 3420.01,1.5971426,7.98964,2150.0,3.316,2337.0,4957.19,6263.0,1.77,4.03,0.0,TESS
TOI 3421.01,2.8389301,16.9204,6210.0,2.45,1780.0,1669.46,7132.0,2.14,3.98,1.0,TESS
TOI 3422.01,3.7788779,13.9739571,17654.0731284,3.1290228,1185.0478458,466.0843733,5817.7,1.02896,4.43,1.0,TESS
TOI 3423.01,2.5313424,,5830.0,2.246,2281.0,4500.49,9598.5,,,0.0,TESS
TOI 3424.01,0.6691882,9.96751,2850.0,1.347,2570.0,7244.35,6623.0,1.76,4.09,0.0,TESS
TOI 3425.01,0.765415,8.47671,2740.0,1.389,2109.0,3287.18,6034.0,1.51,4.13,1.0,TESS
TOI 3426.01,6.1786733,18.581,16990.0,4.289,1172.0,313.989,5806.0,1.4,4.16,1.0,TESS
TOI 3427.01,2.9526508,17.072,9320.0,2.503,1338.0,532.564,5812.0,1.73,3.98,1.0,TESS
TOI 3428.01,5.3945125,,1430.0,7.126,,,,,,1.0,TESS
TOI 3429.01,13.9311096,14.0219,6720.0,3.508,806.0,70.2738,6445.0,1.69,4.1,1.0,TESS
TOI 343.01,1.7563116,8.3651129,3476.9463159,1.8543683,1667.6324897,1827.7735678,5885.0,1.20235,4.31,1.0,TESS
TOI 3430.01,5.0949767,15.7588,4150.0,4.57,1532.0,915.595,6565.0,2.25,4.18,,TESS
TOI 3431.01,3.919695,19.0078,12270.0,4.027,1607.0,1108.17,6438.0,1.73,4.08,1.0,TESS
TOI 3432.01,9.148074,,22476.4703198,3.8870163,871.4962715,136.3273948,3999.0,,,1.0,TESS
TOI 3433.01,2.7765784,6.07883,5710.0,2.076,941.0,130.312,4348.2,0.78,4.48,1.0,TESS
TOI 3434.01,3.1510024,12.7872,4700.0,0.612,672.0,34.0167,5927.9,1.5,4.12,1.0,TESS
TOI 3435.01,11.8885643,19.2143,35450.0,2.567,580.0,18.8935,4427.0,0.75,4.52,0.0,TESS
TOI 3436.01,1.3955317,10.461,960.0,2.62,2089.0,3163.13,4957.2,3.29,3.34,0.0,TESS
TOI 3437.01,4.9873145,12.4458895,16931.1672966,2.3425677,1039.1163307,275.535577,6199.0,0.87414,4.63,1.0,TESS
TOI 3438.01,1.6660179,10.257,2090.0,1.445,1742.0,1529.93,5993.3,2.01,3.9,1.0,TESS
TOI 3439.01,5.9349921,13.8526,9840.0,1.423,695.0,38.9292,5320.0,1.13,4.29,1.0,TESS
TOI 344.01,6.0672187,9.4901642,7468.3938627,3.0803438,1075.9802743,316.7657662,6149.0,1.0793999,4.44,1.0,TESS
TOI 3440.01,1.7167587,,13620.0,2.044,1066.0,215.049,3917.3,,,0.0,TESS
TOI 3441.01,4.2594558,10.33,7500.0,3.391,1271.0,433.367,5763.8,1.18,4.31,1.0,TESS
TOI 3442.01,3.4569274,,20700.0,2.805,1098.0,241.384,4973.0,,,1.0,TESS
TOI 3443.01,1.0078907,14.2534,1790.0,2.755,2915.0,11995.5,6808.0,3.52,3.51,1.0,TESS
TOI 3444.01,2.7188122,16.9807,12150.0,2.182,1437.0,708.483,6531.0,1.48,4.23,1.0,TESS
TOI 3445.01,2.9866836,15.0254,14000.0,2.681,1142.0,282.578,4790.0,1.24,4.14,1.0,TESS
TOI 3446.01,1.8528946,,19670.0,2.444,1895.0,2142.13,5378.5,,,1.0,TESS
TOI 3447.01,3.6562554,10.421,4970.0,3.853,1602.0,1093.63,5994.0,1.51,4.12,1.0,TESS
TOI 3448.01,2.1642912,,22950.0,2.818,1656.0,1248.62,4907.3,,,1.0,TESS
TOI 3449.01,3.8249546,15.0897,7630.0,3.874,1592.0,1068.52,6341.2,1.69,4.08,1.0,TESS
TOI 345.01,11.2237372,9.5654941,11270.3887544,3.3719302,703.6564933,57.9380401,5136.0,0.903365,4.47,1.0,TESS
TOI 3450.01,3.6387748,,4610.0,3.131,,,5095.6,,,1.0,TESS
TOI 3451.01,8.7234738,10.5545,10750.0,2.598,755.0,54.2067,5522.0,1.0,4.42,1.0,TESS
TOI 3452.01,2.8372178,14.7827,4060.0,4.822,2287.0,4549.21,5604.0,2.24,3.73,1.0,TESS
TOI 3453.01,4.3618031,12.1596,3130.0,4.9,1656.0,1248.73,6126.0,2.21,3.81,1.0,TESS
TOI 3454.01,3.9415006,12.3165,8940.0,2.177,1123.0,264.591,6011.0,1.3,4.26,1.0,TESS
TOI 3455.01,0.422425,8.6772,4090.0,0.68,1711.0,1423.41,5269.0,1.18,4.25,,TESS
TOI 3456.01,17.0298529,12.0922,15940.0,2.65,485.0,9.23182,5022.0,0.92,4.43,1.0,TESS
TOI 3457.01,32.6012979,9.18821,4490.0,4.366,569.0,17.4858,6067.8,1.35,4.23,1.0,TESS
TOI 3458.01,3.1726875,11.911,18990.0,2.05,1010.0,172.9,5056.0,0.87,4.48,1.0,TESS
TOI 3459.01,8.4893234,,14020.0,4.903,1211.0,357.289,5030.7,,,1.0,TESS
TOI 346.01,16.56308,30.0184,14010.0,2.317,1027.0,184.89,6177.0,1.35,4.25,1.0,TESS
TOI 3460.01,4.6288384,17.2704,5380.0,6.264,2291.0,4580.01,5978.9,2.22,3.89,1.0,TESS
TOI 3461.01,11.4483792,10.4552,6660.0,4.824,999.0,165.825,6175.0,1.28,4.29,1.0,TESS
TOI 3462.01,6.3885628,7.62451,4410.0,1.726,725.0,46.0383,5474.0,1.03,4.4,1.0,TESS
TOI 3463.01,2.2538878,,7450.0,3.664,,,,,,1.0,TESS
TOI 3464.01,3.6515704,12.4868,5830.0,1.925,1150.0,290.61,6353.0,1.59,4.13,1.0,TESS
TOI 3465.01,3.9563671,,4330.0,3.396,1306.0,483.791,5601.0,,,1.0,TESS
TOI 3466.01,1.862908,13.9775,3420.0,4.562,3340.0,20675.8,5626.0,1.39,4.15,0.0,TESS
TOI 3467.01,0.7799194,9.09676,1920.0,1.543,1991.0,2609.72,5473.0,2.04,3.8,0.0,TESS
TOI 3468.01,3.3789946,8.56973,11150.0,3.332,1190.0,333.667,4809.0,0.82,4.51,0.0,TESS
TOI 3469.01,2.6566986,17.7901,10670.0,3.865,2022.0,2780.14,6823.0,1.67,4.16,1.0,TESS
TOI 347.01,4.040003,6.8572283,1577.506576,1.0528611,1370.1551938,832.9137795,5692.2,1.48298,4.1,1.0,TESS
TOI 3470.01,3.2404614,18.8972,15130.0,1.642,1179.0,321.441,5823.0,1.35,4.2,1.0,TESS
TOI 3471.01,8.7520247,12.7543,17410.0,3.602,911.0,114.611,5666.0,0.94,4.5,1.0,TESS
TOI 3472.01,1.5810556,13.941,33340.0,2.437,1780.0,1668.68,5985.0,0.76,4.72,0.0,TESS
TOI 3473.01,4.0358074,17.8847,11250.0,2.667,1316.0,498.733,6599.0,1.56,4.19,1.0,TESS
TOI 3474.01,3.8795023,14.0735,12260.0,3.647,1437.0,709.036,6048.0,1.26,4.29,1.0,TESS
TOI 3475.01,2.7812908,18.2165,11930.0,3.208,1998.0,2647.01,7560.0,1.63,4.26,1.0,TESS
TOI 3476.01,4.3205081,14.5156,13290.0,2.51,1436.0,706.863,7627.0,1.23,4.51,1.0,TESS
